FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,FLIGHT_STATUS,YEAR,MONTH,year,month,DEP_TIME_MINUTES,WHEELS_OFF_MINUTES,ARR_TIME_MINUTES,WHEELS_ON_MINUTES,WHEELS_OFF_elapse,WHEELS_ON_elapse,Year,Quarter,Month,DayofMonth
2019-05-09,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5532,ALB,"Albany, NY",ORD,"Chicago, IL",09:55:00,09:49:00,-6.0,16.0,10:05:00,10:59:00,12.0,1135,11:11:00,-24.0,0.0,0.0,160.0,142.0,114.0,723.0,0,2019,5,2019,5,589,605,671,659,16,12,2019,2,5,9
2019-06-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1051,SNA,"Santa Ana, CA",ORD,"Chicago, IL",13:10:00,13:10:00,0.0,11.0,13:21:00,18:40:00,45.0,1921,19:25:00,4.0,0.0,0.0,251.0,255.0,199.0,1726.0,0,2019,6,2019,6,790,801,1165,1120,11,45,2019,2,6,22
2019-08-24,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2451,BDL,"Hartford, CT",CLT,"Charlotte, NC",12:04:00,11:59:00,-5.0,9.0,12:08:00,13:48:00,18.0,1416,14:06:00,-10.0,0.0,0.0,132.0,127.0,100.0,644.0,0,2019,8,2019,8,719,728,846,828,9,18,2019,3,8,24
2019-01-29,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2492,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",08:00:00,07:59:00,-1.0,21.0,08:20:00,10:51:00,4.0,1058,10:55:00,-3.0,0.0,0.0,118.0,116.0,91.0,731.0,0,2019,1,2019,1,479,500,655,651,21,4,2019,1,1,29
2022-09-04,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,356,EWR,"Newark, NJ",DEN,"Denver, CO",20:37:00,20:30:00,-7.0,26.0,20:56:00,22:25:00,6.0,2252,22:31:00,-21.0,0.0,0.0,255.0,241.0,209.0,1605.0,0,2022,9,2022,9,1230,1256,1351,1345,26,6,2022,3,9,4
2019-11-15,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1100,ORD,"Chicago, IL",LAX,"Los Angeles, CA",08:20:00,08:17:00,-3.0,16.0,08:33:00,10:23:00,6.0,1050,10:29:00,-21.0,0.0,0.0,270.0,252.0,230.0,1744.0,0,2019,11,2019,11,497,513,629,623,16,6,2019,4,11,15
2019-03-16,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5269,CAK,"Akron, OH",CLT,"Charlotte, NC",09:44:00,09:39:00,-5.0,9.0,09:48:00,10:58:00,7.0,1136,11:05:00,-31.0,0.0,0.0,112.0,86.0,70.0,394.0,0,2019,3,2019,3,579,588,665,658,9,7,2019,1,3,16
2019-11-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2384,SDF,"Louisville, KY",DEN,"Denver, CO",11:45:00,11:44:00,-1.0,10.0,11:54:00,12:28:00,5.0,1250,12:33:00,-17.0,0.0,0.0,185.0,169.0,154.0,1024.0,0,2019,11,2019,11,704,714,753,748,10,5,2019,4,11,25
2020-12-13,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,421,ATL,"Atlanta, GA",DEN,"Denver, CO",16:00:00,16:05:00,5.0,16.0,16:21:00,17:13:00,8.0,1732,17:21:00,-11.0,0.0,0.0,212.0,196.0,172.0,1199.0,0,2020,12,2020,12,965,981,1041,1033,16,8,2020,4,12,13
2022-04-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5239,LGA,"New York, NY",ORD,"Chicago, IL",21:00:00,20:54:00,-6.0,33.0,21:27:00,22:27:00,7.0,2304,22:34:00,-30.0,0.0,0.0,184.0,160.0,120.0,733.0,0,2022,4,2022,4,1254,1287,1354,1347,33,7,2022,2,4,10
2021-07-10,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5304,MOB,"Mobile, AL",ATL,"Atlanta, GA",09:31:00,09:27:00,-4.0,15.0,09:42:00,11:31:00,9.0,1152,11:40:00,-12.0,0.0,0.0,81.0,73.0,49.0,302.0,0,2021,7,2021,7,567,582,700,691,15,9,2021,3,7,10
2019-02-18,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5581,GJT,"Grand Junction, CO",DEN,"Denver, CO",15:28:00,15:21:00,-7.0,20.0,15:41:00,16:22:00,10.0,1633,16:32:00,-1.0,0.0,0.0,65.0,71.0,41.0,212.0,0,2019,2,2019,2,921,941,992,982,20,10,2019,1,2,18
2019-10-01,Envoy Air,Envoy Air: MQ,MQ,20398,3504,AEX,"Alexandria, LA",DFW,"Dallas/Fort Worth, TX",16:26:00,16:14:00,-12.0,13.0,16:27:00,17:24:00,8.0,1752,17:32:00,-20.0,0.0,0.0,86.0,78.0,57.0,285.0,0,2019,10,2019,10,974,987,1052,1044,13,8,2019,4,10,1
2020-12-13,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1698,GEG,"Spokane, WA",ATL,"Atlanta, GA",07:45:00,07:38:00,-7.0,15.0,07:53:00,14:36:00,5.0,1508,14:41:00,-27.0,0.0,0.0,263.0,243.0,223.0,1969.0,0,2020,12,2020,12,458,473,881,876,15,5,2020,4,12,13
2019-12-11,Republic Airline,Republic Airline: YX,YX,20452,3455,DEN,"Denver, CO",CLT,"Charlotte, NC",17:21:00,17:21:00,0.0,28.0,17:49:00,22:28:00,9.0,2233,22:37:00,4.0,0.0,0.0,192.0,196.0,159.0,1337.0,0,2019,12,2019,12,1041,1069,1357,1348,28,9,2019,4,12,11
2020-09-16,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1717,BWI,"Baltimore, MD",CLT,"Charlotte, NC",13:44:00,13:35:00,-9.0,10.0,13:45:00,14:47:00,4.0,1515,14:51:00,-24.0,0.0,0.0,91.0,76.0,62.0,361.0,0,2020,9,2020,9,815,825,891,887,10,4,2020,3,9,16
2021-09-13,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,786,PHX,"Phoenix, AZ",ATL,"Atlanta, GA",11:05:00,11:00:00,-5.0,11.0,11:11:00,17:17:00,8.0,1738,17:25:00,-13.0,0.0,0.0,213.0,205.0,186.0,1587.0,0,2021,9,2021,9,660,671,1045,1037,11,8,2021,3,9,13
2022-04-26,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,532,DEN,"Denver, CO",ORD,"Chicago, IL",06:08:00,06:06:00,-2.0,13.0,06:19:00,09:14:00,14.0,936,09:28:00,-8.0,0.0,0.0,148.0,142.0,115.0,888.0,0,2022,4,2022,4,366,379,568,554,13,14,2022,2,4,26
2022-07-11,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,638,MCO,"Orlando, FL",ORD,"Chicago, IL",07:45:00,07:44:00,-1.0,48.0,08:32:00,09:48:00,7.0,946,09:55:00,9.0,0.0,0.0,181.0,191.0,136.0,1005.0,0,2022,7,2022,7,464,512,595,588,48,7,2022,3,7,11
2021-12-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4729,SBN,"South Bend, IN",ORD,"Chicago, IL",13:17:00,13:10:00,-7.0,9.0,13:19:00,13:00:00,9.0,1313,13:09:00,-4.0,0.0,0.0,56.0,59.0,41.0,84.0,0,2021,12,2021,12,790,799,789,780,9,9,2021,4,12,7
2022-01-02,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5270,BHM,"Birmingham, AL",CLT,"Charlotte, NC",09:58:00,09:54:00,-4.0,25.0,10:19:00,12:15:00,9.0,1231,12:24:00,-7.0,0.0,0.0,93.0,90.0,56.0,350.0,0,2022,1,2022,1,594,619,744,735,25,9,2022,1,1,2
2019-09-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4601,SFO,"San Francisco, CA",DEN,"Denver, CO",19:45:00,19:40:00,-5.0,11.0,19:51:00,22:46:00,5.0,2310,22:51:00,-19.0,0.0,0.0,145.0,131.0,115.0,967.0,0,2019,9,2019,9,1180,1191,1371,1366,11,5,2019,3,9,22
2023-03-30,Envoy Air,Envoy Air: MQ,MQ,20398,3577,CMI,"Champaign/Urbana, IL",ORD,"Chicago, IL",06:00:00,05:52:00,-8.0,22.0,06:14:00,06:48:00,10.0,709,06:58:00,-11.0,0.0,0.0,69.0,66.0,34.0,135.0,0,2023,3,2023,3,352,374,418,408,22,10,2023,1,3,30
2019-04-22,Envoy Air,Envoy Air: MQ,MQ,20398,3442,CMI,"Champaign/Urbana, IL",ORD,"Chicago, IL",07:06:00,07:00:00,-6.0,10.0,07:10:00,07:44:00,33.0,814,08:17:00,3.0,0.0,0.0,68.0,77.0,34.0,135.0,0,2019,4,2019,4,420,430,497,464,10,33,2019,2,4,22
2023-01-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1817,SBA,"Santa Barbara, CA",DEN,"Denver, CO",12:10:00,12:06:00,-4.0,8.0,12:14:00,15:03:00,11.0,1535,15:14:00,-21.0,0.0,0.0,145.0,128.0,109.0,916.0,0,2023,1,2023,1,726,734,914,903,8,11,2023,1,1,6
2020-11-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3875,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",19:05:00,19:01:00,-4.0,10.0,19:11:00,19:51:00,5.0,2020,19:56:00,-24.0,0.0,0.0,75.0,55.0,40.0,236.0,0,2020,11,2020,11,1141,1151,1196,1191,10,5,2020,4,11,30
2019-09-28,Envoy Air,Envoy Air: MQ,MQ,20398,3496,BPT,"Beaumont/Port Arthur, TX",DFW,"Dallas/Fort Worth, TX",12:19:00,12:14:00,-5.0,9.0,12:23:00,13:14:00,9.0,1333,13:23:00,-10.0,0.0,0.0,74.0,69.0,51.0,270.0,0,2019,9,2019,9,734,743,803,794,9,9,2019,3,9,28
2022-04-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,697,MEM,"Memphis, TN",LAX,"Los Angeles, CA",19:36:00,19:38:00,2.0,27.0,20:05:00,21:46:00,9.0,2150,21:55:00,5.0,0.0,0.0,254.0,257.0,221.0,1619.0,0,2022,4,2022,4,1178,1205,1315,1306,27,9,2022,2,4,25
2019-09-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,84,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",22:25:00,22:28:00,3.0,14.0,22:42:00,23:29:00,5.0,2339,23:34:00,-5.0,0.0,0.0,194.0,186.0,167.0,1235.0,0,2019,9,2019,9,1348,1362,1414,1409,14,5,2019,3,9,1
2023-03-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1874,OMA,"Omaha, NE",DEN,"Denver, CO",12:40:00,12:34:00,-6.0,9.0,12:43:00,13:10:00,7.0,1325,13:17:00,-8.0,0.0,0.0,105.0,103.0,87.0,472.0,0,2023,3,2023,3,754,763,797,790,9,7,2023,1,3,22
2021-11-08,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3637,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",14:12:00,14:07:00,-5.0,21.0,14:28:00,15:12:00,10.0,1529,15:22:00,-7.0,0.0,0.0,77.0,75.0,44.0,236.0,0,2021,11,2021,11,847,868,922,912,21,10,2021,4,11,8
2022-03-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2272,OKC,"Oklahoma City, OK",DFW,"Dallas/Fort Worth, TX",06:29:00,06:22:00,-7.0,14.0,06:36:00,07:12:00,7.0,738,07:19:00,-19.0,0.0,0.0,69.0,57.0,36.0,175.0,0,2022,3,2022,3,382,396,439,432,14,7,2022,1,3,17
2023-04-05,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,806,LAS,"Las Vegas, NV",ATL,"Atlanta, GA",08:00:00,07:58:00,-2.0,17.0,08:15:00,14:42:00,18.0,1454,15:00:00,6.0,0.0,0.0,234.0,242.0,207.0,1747.0,0,2023,4,2023,4,478,495,900,882,17,18,2023,2,4,5
2019-03-13,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,343,EWR,"Newark, NJ",LAX,"Los Angeles, CA",15:55:00,15:49:00,-6.0,21.0,16:10:00,18:45:00,6.0,1900,18:51:00,-9.0,0.0,0.0,365.0,362.0,335.0,2454.0,0,2019,3,2019,3,949,970,1131,1125,21,6,2019,1,3,13
2019-05-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,447,JFK,"New York, NY",LAX,"Los Angeles, CA",18:10:00,18:17:00,7.0,20.0,18:37:00,21:06:00,35.0,2140,21:41:00,1.0,0.0,0.0,390.0,384.0,329.0,2475.0,0,2019,5,2019,5,1097,1117,1301,1266,20,35,2019,2,5,8
2019-11-09,Republic Airline,Republic Airline: YX,YX,20452,4369,MYR,"Myrtle Beach, SC",CLT,"Charlotte, NC",18:15:00,18:06:00,-9.0,20.0,18:26:00,19:02:00,8.0,1925,19:10:00,-15.0,0.0,0.0,70.0,64.0,36.0,157.0,0,2019,11,2019,11,1086,1106,1150,1142,20,8,2019,4,11,9
2023-08-03,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2173,MCI,"Kansas City, MO",ORD,"Chicago, IL",15:18:00,15:14:00,-4.0,22.0,15:36:00,16:38:00,11.0,1655,16:49:00,-6.0,0.0,0.0,97.0,95.0,62.0,403.0,0,2023,8,2023,8,914,936,1009,998,22,11,2023,3,8,3
2020-09-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5863,EUG,"Eugene, OR",DEN,"Denver, CO",13:05:00,12:55:00,-10.0,13.0,13:08:00,16:14:00,7.0,1644,16:21:00,-23.0,0.0,0.0,159.0,146.0,126.0,996.0,0,2020,9,2020,9,775,788,981,974,13,7,2020,3,9,22
2021-12-27,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4766,LWS,"Lewiston, ID",DEN,"Denver, CO",05:50:00,05:50:00,0.0,22.0,06:12:00,08:48:00,6.0,905,08:54:00,-11.0,0.0,0.0,135.0,124.0,96.0,768.0,0,2021,12,2021,12,350,372,534,528,22,6,2021,4,12,27
2020-08-14,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3296,MCI,"Kansas City, MO",ORD,"Chicago, IL",12:26:00,12:25:00,-1.0,16.0,12:41:00,13:42:00,9.0,1406,13:51:00,-15.0,0.0,0.0,100.0,86.0,61.0,403.0,0,2020,8,2020,8,745,761,831,822,16,9,2020,3,8,14
2022-04-17,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,681,SEA,"Seattle, WA",LAX,"Los Angeles, CA",07:35:00,07:29:00,-6.0,15.0,07:44:00,09:48:00,6.0,1020,09:54:00,-26.0,0.0,0.0,165.0,145.0,124.0,954.0,0,2022,4,2022,4,449,464,594,588,15,6,2022,2,4,17
2022-05-27,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5343,SAV,"Savannah, GA",CLT,"Charlotte, NC",10:38:00,10:32:00,-6.0,12.0,10:44:00,11:33:00,9.0,1203,11:42:00,-21.0,0.0,0.0,85.0,70.0,49.0,213.0,0,2022,5,2022,5,632,644,702,693,12,9,2022,2,5,27
2021-05-16,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5653,CVG,"Cincinnati, OH",CLT,"Charlotte, NC",19:35:00,19:28:00,-7.0,13.0,19:41:00,20:42:00,20.0,2115,21:02:00,-13.0,0.0,0.0,100.0,94.0,61.0,335.0,0,2021,5,2021,5,1168,1181,1262,1242,13,20,2021,2,5,16
2022-05-09,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4734,HDN,"Hayden, CO",DEN,"Denver, CO",07:34:00,07:24:00,-10.0,37.0,08:01:00,08:40:00,8.0,840,08:48:00,8.0,0.0,0.0,66.0,84.0,39.0,141.0,0,2022,5,2022,5,444,481,528,520,37,8,2022,2,5,9
2022-10-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2473,LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX",09:00:00,08:57:00,-3.0,11.0,09:08:00,13:18:00,6.0,1345,13:24:00,-21.0,0.0,0.0,165.0,147.0,130.0,1055.0,0,2022,10,2022,10,537,548,804,798,11,6,2022,4,10,30
2019-08-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1403,BWI,"Baltimore, MD",DFW,"Dallas/Fort Worth, TX",07:02:00,06:55:00,-7.0,16.0,07:11:00,08:47:00,13.0,926,09:00:00,-26.0,0.0,0.0,204.0,185.0,156.0,1217.0,0,2019,8,2019,8,415,431,540,527,16,13,2019,3,8,6
2019-04-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,986,SYR,"Syracuse, NY",ATL,"Atlanta, GA",06:00:00,05:58:00,-2.0,10.0,06:08:00,08:06:00,5.0,820,08:11:00,-9.0,0.0,0.0,140.0,133.0,118.0,794.0,0,2019,4,2019,4,358,368,491,486,10,5,2019,2,4,20
2020-10-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2358,MIA,"Miami, FL",CLT,"Charlotte, NC",12:55:00,12:49:00,-6.0,13.0,13:02:00,14:30:00,6.0,1456,14:36:00,-20.0,0.0,0.0,121.0,107.0,88.0,650.0,0,2020,10,2020,10,769,782,876,870,13,6,2020,4,10,19
2019-01-15,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2139,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",15:25:00,15:34:00,9.0,18.0,15:52:00,17:27:00,8.0,1724,17:35:00,11.0,0.0,0.0,299.0,301.0,275.0,1947.0,1,2019,1,2019,1,934,952,1055,1047,18,8,2019,1,1,15
2019-06-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,436,SEA,"Seattle, WA",ATL,"Atlanta, GA",13:45:00,13:50:00,5.0,27.0,14:17:00,21:17:00,12.0,2141,21:29:00,-12.0,0.0,0.0,296.0,279.0,240.0,2182.0,0,2019,6,2019,6,830,857,1289,1277,27,12,2019,2,6,12
2019-05-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2220,DFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL",06:59:00,06:59:00,0.0,20.0,07:19:00,09:09:00,10.0,924,09:19:00,-5.0,0.0,0.0,145.0,140.0,110.0,801.0,0,2019,5,2019,5,419,439,559,549,20,10,2019,2,5,6
2020-05-04,Republic Airline,Republic Airline: YX,YX,20452,4401,XNA,"Fayetteville, AR",CLT,"Charlotte, NC",07:10:00,07:00:00,-10.0,12.0,07:12:00,09:46:00,11.0,1026,09:57:00,-29.0,0.0,0.0,136.0,117.0,94.0,754.0,0,2020,5,2020,5,420,432,597,586,12,11,2020,2,5,4
2019-04-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,192,SLC,"Salt Lake City, UT",DEN,"Denver, CO",21:50:00,21:51:00,1.0,9.0,22:00:00,22:57:00,5.0,2310,23:02:00,-8.0,0.0,0.0,80.0,71.0,57.0,391.0,0,2019,4,2019,4,1311,1320,1382,1377,9,5,2019,2,4,4
2022-12-06,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5045,SGU,"St. George, UT",DEN,"Denver, CO",18:15:00,18:09:00,-6.0,13.0,18:22:00,19:34:00,7.0,2002,19:41:00,-21.0,0.0,0.0,107.0,92.0,72.0,517.0,0,2022,12,2022,12,1089,1102,1181,1174,13,7,2022,4,12,6
2020-02-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1331,MEM,"Memphis, TN",DEN,"Denver, CO",10:05:00,09:59:00,-6.0,13.0,10:12:00,11:23:00,9.0,1145,11:32:00,-13.0,0.0,0.0,160.0,153.0,131.0,872.0,0,2020,2,2020,2,599,612,692,683,13,9,2020,1,2,13
2019-07-04,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1690,AUS,"Austin, TX",DEN,"Denver, CO",06:00:00,05:54:00,-6.0,16.0,06:10:00,06:46:00,8.0,709,06:54:00,-15.0,0.0,0.0,129.0,120.0,96.0,775.0,0,2019,7,2019,7,354,370,414,406,16,8,2019,3,7,4
2021-11-22,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5341,HSV,"Huntsville, AL",CLT,"Charlotte, NC",05:50:00,05:44:00,-6.0,17.0,06:01:00,08:12:00,13.0,838,08:25:00,-13.0,0.0,0.0,108.0,101.0,71.0,333.0,0,2021,11,2021,11,344,361,505,492,17,13,2021,4,11,22
2021-04-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2853,LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX",10:30:00,10:31:00,1.0,13.0,10:44:00,15:15:00,12.0,1531,15:27:00,-4.0,0.0,0.0,181.0,176.0,151.0,1235.0,0,2021,4,2021,4,631,644,927,915,13,12,2021,2,4,19
2022-06-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,31,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",21:00:00,21:08:00,8.0,11.0,21:19:00,22:03:00,6.0,2218,22:09:00,-9.0,0.0,0.0,138.0,121.0,104.0,731.0,0,2022,6,2022,6,1268,1279,1329,1323,11,6,2022,2,6,12
2021-01-23,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5242,EWN,"New Bern/Morehead/Beaufort, NC",CLT,"Charlotte, NC",15:21:00,15:10:00,-11.0,18.0,15:28:00,16:21:00,3.0,1648,16:24:00,-24.0,0.0,0.0,87.0,74.0,53.0,221.0,0,2021,1,2021,1,910,928,984,981,18,3,2021,1,1,23
2019-02-25,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1584,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",12:44:00,12:39:00,-5.0,8.0,12:47:00,13:29:00,11.0,1349,13:40:00,-9.0,0.0,0.0,65.0,61.0,42.0,190.0,0,2019,2,2019,2,759,767,820,809,8,11,2019,1,2,25
2021-04-12,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5489,AVL,"Asheville, NC",CLT,"Charlotte, NC",06:44:00,06:36:00,-8.0,14.0,06:50:00,07:13:00,10.0,756,07:23:00,-33.0,0.0,0.0,72.0,47.0,23.0,91.0,0,2021,4,2021,4,396,410,443,433,14,10,2021,2,4,12
2022-06-12,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2995,BOS,"Boston, MA",ORD,"Chicago, IL",12:33:00,12:25:00,-8.0,20.0,12:45:00,14:02:00,16.0,1424,14:18:00,-6.0,0.0,0.0,171.0,173.0,137.0,867.0,0,2022,6,2022,6,745,765,858,842,20,16,2022,2,6,12
2020-03-13,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1533,SRQ,"Sarasota/Bradenton, FL",ORD,"Chicago, IL",16:45:00,16:38:00,-7.0,45.0,17:23:00,18:53:00,18.0,1849,19:11:00,22.0,0.0,0.0,184.0,213.0,150.0,1050.0,1,2020,3,2020,3,998,1043,1151,1133,45,18,2020,1,3,13
2019-09-16,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2029,ECP,"Panama City, FL",ATL,"Atlanta, GA",09:59:00,09:56:00,-3.0,10.0,10:06:00,11:43:00,10.0,1206,11:53:00,-13.0,0.0,0.0,67.0,57.0,37.0,240.0,0,2019,9,2019,9,596,606,713,703,10,10,2019,3,9,16
2022-10-11,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,469,IAH,"Houston, TX",ORD,"Chicago, IL",07:20:00,07:11:00,-9.0,15.0,07:26:00,09:25:00,7.0,1003,09:32:00,-31.0,0.0,0.0,163.0,141.0,119.0,925.0,0,2022,10,2022,10,431,446,572,565,15,7,2022,4,10,11
2019-10-28,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,434,AUS,"Austin, TX",CLT,"Charlotte, NC",17:11:00,17:07:00,-4.0,10.0,17:17:00,20:14:00,7.0,2100,20:21:00,-39.0,0.0,0.0,169.0,134.0,117.0,1032.0,0,2019,10,2019,10,1027,1037,1221,1214,10,7,2019,4,10,28
2019-01-31,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,756,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",13:00:00,13:04:00,4.0,18.0,13:22:00,14:37:00,10.0,1452,14:47:00,-5.0,0.0,0.0,112.0,103.0,75.0,449.0,0,2019,1,2019,1,784,802,887,877,18,10,2019,1,1,31
2019-04-05,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5389,PIT,"Pittsburgh, PA",CLT,"Charlotte, NC",10:18:00,11:00:00,42.0,17.0,11:17:00,12:30:00,4.0,1206,12:34:00,28.0,0.0,0.0,108.0,94.0,73.0,366.0,1,2019,4,2019,4,660,677,754,750,17,4,2019,2,4,5
2019-06-16,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1462,SEA,"Seattle, WA",DEN,"Denver, CO",08:45:00,08:38:00,-7.0,15.0,08:53:00,12:08:00,8.0,1234,12:16:00,-18.0,0.0,0.0,169.0,158.0,135.0,1024.0,0,2019,6,2019,6,518,533,736,728,15,8,2019,2,6,16
2019-06-02,Envoy Air,Envoy Air: MQ,MQ,20398,4034,SPI,"Springfield, IL",DFW,"Dallas/Fort Worth, TX",14:47:00,14:40:00,-7.0,10.0,14:50:00,16:22:00,7.0,1657,16:29:00,-28.0,0.0,0.0,130.0,109.0,92.0,630.0,0,2019,6,2019,6,880,890,989,982,10,7,2019,2,6,2
2022-05-07,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2640,MSP,"Minneapolis, MN",DEN,"Denver, CO",13:39:00,13:33:00,-6.0,14.0,13:47:00,14:25:00,5.0,1447,14:30:00,-17.0,0.0,0.0,128.0,117.0,98.0,680.0,0,2022,5,2022,5,813,827,870,865,14,5,2022,2,5,7
2022-12-16,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2425,IAH,"Houston, TX",ORD,"Chicago, IL",18:36:00,19:52:00,76.0,24.0,20:16:00,22:11:00,13.0,2114,22:24:00,70.0,0.0,0.0,158.0,152.0,115.0,925.0,1,2022,12,2022,12,1192,1216,1344,1331,24,13,2022,4,12,16
2021-09-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,230,KOA,"Kona, HI",DFW,"Dallas/Fort Worth, TX",17:50:00,17:41:00,-9.0,9.0,17:50:00,05:29:00,8.0,601,05:37:00,-24.0,0.0,0.0,431.0,416.0,399.0,3724.0,0,2021,9,2021,9,1061,1070,337,329,9,8,2021,3,9,29
2022-02-06,Envoy Air,Envoy Air: MQ,MQ,20398,3751,HSV,"Huntsville, AL",ORD,"Chicago, IL",07:32:00,07:25:00,-7.0,19.0,07:44:00,09:11:00,7.0,938,09:18:00,-20.0,0.0,0.0,126.0,113.0,87.0,510.0,0,2022,2,2022,2,445,464,558,551,19,7,2022,1,2,6
2021-08-09,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1216,EWR,"Newark, NJ",CLT,"Charlotte, NC",17:05:00,17:17:00,12.0,47.0,18:04:00,19:24:00,9.0,1919,19:33:00,14.0,0.0,0.0,134.0,136.0,80.0,529.0,1,2021,8,2021,8,1037,1084,1173,1164,47,9,2021,3,8,9
